age,job,marital,education,default,balance,housing,loan,campaign,y
53,housemaid,married,primary,no,994,no,yes,3,no
34,admin.,married,tertiary,no,262,yes,no,3,no
34,self-employed,married,tertiary,no,97,yes,no,6,no
30,student,single,tertiary,no,146,no,no,2,no
31,blue-collar,single,secondary,no,-571,yes,no,3,no
49,management,single,tertiary,no,1556,yes,no,3,no
53,blue-collar,married,secondary,no,2267,no,yes,6,no
52,technician,married,secondary,no,475,yes,no,3,no
59,retired,married,primary,no,824,yes,no,3,no
31,management,single,secondary,yes,20,yes,no,5,no
38,admin.,married,secondary,no,337,no,no,4,no
38,blue-collar,divorced,secondary,no,1817,yes,no,4,yes
56,technician,married,secondary,no,76,yes,no,3,no
51,management,divorced,tertiary,no,0,yes,no,4,no
27,technician,single,secondary,no,3305,no,yes,3,no
59,blue-collar,divorced,secondary,no,-361,no,yes,3,no
54,blue-collar,married,primary,no,551,yes,no,2,no
43,technician,divorced,secondary,no,1413,yes,no,3,no
36,entrepreneur,married,secondary,no,229,yes,no,2,no
38,blue-collar,married,primary,no,-275,no,no,3,no
59,housemaid,married,primary,no,88,yes,no,5,no
54,retired,single,secondary,no,129,no,yes,2,yes
41,housemaid,married,secondary,no,0,yes,no,2,no
29,management,single,tertiary,no,91,yes,no,4,no
39,management,single,tertiary,no,759,yes,no,5,no
49,management,married,tertiary,no,1468,yes,no,3,no
30,self-employed,single,tertiary,no,253,yes,no,4,no
37,services,married,secondary,no,1616,yes,no,3,no
31,unemployed,married,secondary,no,90,no,no,2,no
55,management,divorced,tertiary,no,141,yes,no,5,no
49,blue-collar,single,primary,no,-165,yes,yes,3,no
55,technician,married,secondary,no,176,yes,no,2,no
26,services,single,secondary,no,1163,no,yes,4,no
54,technician,married,secondary,no,1938,no,yes,3,yes
32,admin.,single,secondary,no,976,yes,no,3,no
35,blue-collar,single,primary,no,-631,yes,no,3,no
26,services,single,primary,no,179,yes,yes,4,no
34,admin.,single,tertiary,no,64,yes,no,2,no
41,technician,married,secondary,no,2125,yes,yes,4,no
31,blue-collar,single,secondary,no,-343,no,yes,4,no
39,admin.,married,secondary,yes,-104,yes,no,2,no
34,management,married,tertiary,no,436,no,yes,4,no
35,blue-collar,married,secondary,no,1397,yes,no,4,no
36,blue-collar,married,secondary,no,718,yes,no,3,no
36,management,single,tertiary,no,1743,yes,no,2,no
30,admin.,married,secondary,no,39,yes,no,3,no
31,management,single,tertiary,no,34,yes,no,4,no
43,housemaid,married,primary,no,59,no,yes,2,no
44,technician,divorced,secondary,no,0,no,no,5,no
30,management,single,tertiary,no,2,yes,no,4,no
34,technician,single,secondary,no,2683,no,no,2,no
39,unemployed,married,secondary,no,74,yes,no,6,no
45,admin.,married,secondary,no,1214,yes,no,2,no
30,services,married,secondary,no,208,no,yes,3,no
57,retired,divorced,primary,no,0,no,no,3,no
33,unemployed,married,tertiary,no,271,yes,yes,4,no
33,services,married,secondary,no,766,yes,no,3,no
52,blue-collar,divorced,secondary,no,1912,yes,yes,2,no
43,blue-collar,single,primary,yes,69,no,yes,5,no
40,management,married,tertiary,no,30,yes,no,6,no
36,technician,married,secondary,no,-342,yes,no,3,no
26,management,single,secondary,no,63,no,no,4,no
39,services,married,secondary,no,823,yes,yes,2,no
40,management,married,tertiary,yes,0,no,no,5,no
26,blue-collar,single,secondary,yes,-685,yes,yes,4,no
27,entrepreneur,married,tertiary,no,59,no,no,6,no
32,management,married,tertiary,no,128,yes,no,3,no
26,blue-collar,single,secondary,no,18,yes,no,3,no
26,unemployed,single,tertiary,no,102,no,no,2,no
32,admin.,married,secondary,no,48,yes,no,3,no
26,admin.,single,secondary,no,1690,no,yes,3,no
48,technician,married,secondary,no,0,no,no,3,no
33,management,married,tertiary,no,1206,yes,no,6,no
50,admin.,single,secondary,no,133,no,no,4,yes
41,housemaid,married,secondary,no,12,no,yes,3,no
55,management,married,tertiary,no,655,no,no,6,no
34,services,married,secondary,no,254,yes,no,2,no
60,self-employed,married,secondary,no,3105,no,no,4,no
43,retired,married,primary,no,400,yes,no,3,no
34,blue-collar,married,secondary,no,1682,yes,yes,3,no
25,blue-collar,single,secondary,no,76,no,yes,4,no
31,blue-collar,married,primary,no,48,yes,no,4,no
29,management,single,tertiary,no,1895,no,no,6,no
47,admin.,single,secondary,no,303,yes,yes,4,no
47,blue-collar,married,primary,no,0,yes,yes,3,no
35,technician,married,secondary,no,-499,yes,no,4,no
50,admin.,married,secondary,no,298,no,yes,6,no
44,blue-collar,married,secondary,no,841,no,no,4,no
32,blue-collar,single,primary,no,60,yes,no,2,no
25,technician,single,secondary,no,218,yes,yes,4,no
31,services,single,secondary,no,0,no,no,2,no
27,blue-collar,single,primary,no,1,yes,no,6,no
56,management,divorced,tertiary,no,-59,no,yes,6,no
44,admin.,married,secondary,no,251,no,yes,3,no
30,blue-collar,single,secondary,no,567,yes,no,5,no
41,technician,married,secondary,no,640,no,no,6,no
36,blue-collar,divorced,primary,no,715,no,yes,4,no
47,blue-collar,married,primary,no,292,no,yes,3,no
44,blue-collar,married,secondary,no,337,yes,no,3,no
27,management,single,secondary,no,0,yes,yes,2,no
31,self-employed,married,tertiary,no,3,yes,no,4,no
34,blue-collar,married,secondary,no,156,yes,no,3,no
29,technician,single,secondary,no,426,yes,no,6,no
37,services,married,secondary,no,3,yes,no,6,no
31,technician,single,tertiary,no,-749,yes,yes,4,no
41,technician,married,tertiary,no,354,no,no,5,no
41,services,married,primary,no,812,yes,yes,3,no
26,blue-collar,single,primary,yes,344,no,yes,4,no
53,unemployed,married,primary,no,845,no,no,2,no
49,services,married,secondary,yes,-249,no,no,5,no
47,services,married,secondary,no,3333,yes,yes,2,no
44,technician,married,tertiary,no,964,no,no,2,no
45,services,married,unknown,no,9,yes,no,2,no
48,blue-collar,married,secondary,no,0,no,no,6,no
59,management,married,secondary,no,-1246,no,no,2,no
33,technician,married,tertiary,no,-482,yes,no,3,no
58,retired,divorced,tertiary,no,2086,yes,no,2,no
55,services,married,secondary,no,408,yes,no,2,no
45,management,married,unknown,no,1525,no,no,2,no
59,admin.,divorced,primary,no,0,yes,no,3,no
40,management,married,tertiary,no,-495,no,yes,2,no
46,unemployed,married,secondary,no,931,no,no,5,no
42,technician,married,secondary,no,-113,yes,yes,5,no
44,management,single,primary,no,4,no,no,3,no
48,management,divorced,tertiary,no,2263,no,no,2,yes
58,services,married,secondary,no,0,no,no,2,no
59,unemployed,married,primary,no,46,no,no,2,no
28,management,single,secondary,no,1154,no,no,3,no
36,blue-collar,married,secondary,no,1563,no,no,2,no
59,entrepreneur,married,secondary,no,1085,no,yes,4,no
54,entrepreneur,married,tertiary,no,84,no,no,2,no
57,technician,married,secondary,no,0,no,no,2,no
30,management,single,tertiary,no,62,yes,no,5,no
45,technician,married,secondary,no,49,no,no,2,no
58,management,married,tertiary,no,1517,yes,no,5,no
47,housemaid,divorced,primary,no,61,no,no,5,no
58,management,married,secondary,no,407,yes,no,2,no
42,services,married,unknown,no,-416,no,yes,5,no
49,self-employed,married,secondary,no,357,no,no,4,no
51,admin.,married,secondary,no,0,no,no,2,no
51,technician,married,secondary,no,-396,yes,no,6,no
56,services,married,unknown,no,0,no,no,2,no
47,entrepreneur,married,tertiary,no,459,yes,no,4,no
57,admin.,divorced,secondary,no,3100,no,yes,2,no
40,admin.,married,secondary,yes,94,no,no,2,no
41,blue-collar,married,secondary,no,1882,yes,yes,2,no
57,retired,married,primary,no,0,no,yes,3,no
32,services,single,secondary,no,91,no,no,5,no
41,services,married,unknown,no,1538,no,no,2,yes
45,blue-collar,married,primary,no,193,yes,yes,2,no
50,management,married,tertiary,no,596,no,no,2,no
44,technician,married,secondary,no,2575,yes,yes,2,no
48,admin.,married,secondary,no,292,yes,yes,6,no
36,management,single,tertiary,no,442,yes,yes,3,no
50,unemployed,married,secondary,no,1772,no,no,4,no
51,blue-collar,divorced,primary,no,5,no,no,2,yes
46,blue-collar,married,primary,no,564,yes,no,2,no
59,management,divorced,tertiary,no,3390,no,no,2,no
48,management,married,tertiary,no,717,no,no,2,no
56,technician,married,secondary,no,1199,yes,yes,2,no
51,entrepreneur,married,tertiary,no,209,no,no,2,no
26,technician,single,secondary,no,84,yes,no,3,no
34,services,married,secondary,no,0,yes,no,3,no
29,technician,single,tertiary,no,7,yes,no,5,no
47,services,single,secondary,no,917,no,no,2,no
49,admin.,divorced,secondary,no,1697,no,yes,4,no
43,blue-collar,married,secondary,no,1149,no,no,2,no
54,management,divorced,tertiary,no,1692,yes,no,5,no
42,admin.,single,secondary,no,150,no,yes,2,no
55,management,single,tertiary,no,797,no,no,2,no
39,management,single,tertiary,no,1234,no,no,4,no
42,self-employed,married,secondary,no,2130,yes,yes,2,no
51,admin.,divorced,secondary,no,-338,yes,no,2,no
41,technician,married,secondary,no,978,no,no,2,no
30,management,single,tertiary,no,1161,yes,no,3,no
44,blue-collar,divorced,secondary,no,1781,yes,no,3,no
42,management,married,secondary,no,1018,no,no,2,no
51,unemployed,married,primary,no,0,no,no,2,no
59,technician,married,primary,no,309,no,yes,5,no
43,entrepreneur,married,tertiary,no,210,no,no,2,no
59,retired,married,tertiary,no,2512,no,no,4,no
29,entrepreneur,single,tertiary,no,402,yes,yes,5,no
53,unemployed,married,secondary,no,329,yes,no,2,no
54,blue-collar,married,primary,no,1390,no,no,2,no
42,admin.,single,secondary,no,2534,no,no,2,no
43,unknown,married,primary,no,2113,no,no,2,no
41,unemployed,married,secondary,no,510,no,no,2,no
59,admin.,divorced,secondary,no,1525,no,no,2,no
45,entrepreneur,married,tertiary,no,0,yes,no,3,no
39,services,married,secondary,no,2381,yes,yes,3,no
50,admin.,married,secondary,no,176,no,no,2,no
45,unemployed,married,secondary,no,2468,yes,no,2,no
38,technician,single,secondary,no,1655,no,no,2,no
42,technician,single,unknown,no,2193,no,no,2,no
36,management,married,tertiary,no,4,no,yes,6,no
48,admin.,married,secondary,no,933,no,no,2,no
57,services,married,primary,no,1896,no,no,4,no
26,blue-collar,single,secondary,no,-84,yes,yes,5,no
32,services,married,secondary,no,2578,no,no,3,no
33,technician,single,secondary,no,338,yes,no,4,no
36,housemaid,married,primary,no,125,yes,no,4,no
42,technician,single,tertiary,no,2625,no,no,2,yes
26,blue-collar,single,secondary,no,114,no,yes,4,no
42,unemployed,married,secondary,no,250,yes,no,3,no
47,blue-collar,married,secondary,no,310,yes,no,3,no
32,technician,married,secondary,no,342,yes,no,3,no
56,blue-collar,married,secondary,no,659,yes,no,3,no
49,admin.,divorced,secondary,no,63,no,no,2,no
56,blue-collar,divorced,secondary,no,934,no,no,2,no
41,entrepreneur,married,secondary,no,547,no,no,2,no
42,technician,single,secondary,no,275,no,no,3,no
52,blue-collar,married,primary,no,1331,yes,no,2,no
55,services,married,secondary,no,529,yes,no,2,no
46,self-employed,married,tertiary,no,1148,no,no,2,no
32,admin.,single,tertiary,no,138,no,yes,4,no
39,services,married,secondary,no,64,no,no,3,no
46,technician,married,tertiary,no,529,yes,yes,2,no
44,technician,married,secondary,no,1226,yes,yes,2,no
39,blue-collar,divorced,secondary,no,150,no,no,4,no
55,self-employed,divorced,secondary,no,0,no,no,2,no
52,technician,married,secondary,no,1818,no,yes,4,no
58,technician,married,secondary,no,673,no,no,4,no
36,unemployed,married,secondary,no,-129,yes,no,3,no
35,admin.,married,secondary,no,-112,no,no,4,no
48,blue-collar,single,primary,no,755,yes,no,2,no
51,management,married,tertiary,yes,0,no,yes,6,no
47,technician,single,secondary,no,736,no,no,2,no
51,services,divorced,secondary,no,974,yes,yes,4,no
43,entrepreneur,married,tertiary,yes,0,no,yes,4,no
45,management,married,primary,no,2690,no,no,4,no
49,management,married,secondary,no,1601,no,no,5,no
45,housemaid,married,primary,no,2239,no,no,2,no
54,housemaid,married,primary,no,136,no,no,2,no
39,admin.,married,secondary,no,394,no,no,2,no
58,retired,divorced,secondary,no,19,no,no,2,no
51,services,single,secondary,no,513,yes,no,2,no
38,admin.,married,secondary,no,1283,yes,no,6,no
48,unemployed,married,primary,no,0,no,no,2,no
37,unemployed,married,tertiary,no,1236,no,no,2,no
42,blue-collar,divorced,primary,no,1278,no,no,4,no
52,blue-collar,married,secondary,no,594,no,no,2,no
44,management,married,tertiary,no,0,no,yes,6,no
25,services,single,unknown,no,342,no,no,4,no
39,housemaid,married,secondary,no,0,yes,no,4,no
41,unemployed,married,secondary,no,274,yes,no,4,no
48,management,married,primary,no,312,no,no,4,no
33,blue-collar,married,secondary,no,0,no,no,6,yes
54,blue-collar,married,primary,no,244,yes,no,2,no
50,services,married,unknown,no,1688,no,no,2,no
49,management,married,unknown,no,126,yes,no,2,no
57,services,married,secondary,no,1301,yes,no,2,no
51,unknown,married,unknown,no,2642,no,no,6,no
45,management,single,tertiary,no,2532,no,no,6,no
53,admin.,married,secondary,no,1815,no,no,6,no
27,blue-collar,single,secondary,no,36,no,yes,4,no
58,retired,divorced,secondary,no,1080,yes,no,2,yes
36,technician,married,tertiary,no,82,yes,no,4,no
57,retired,married,tertiary,no,53,no,no,2,no
43,unemployed,married,primary,no,731,no,no,4,no
55,retired,married,secondary,no,1467,no,yes,2,no
59,management,married,tertiary,no,1069,no,no,2,no
33,blue-collar,married,secondary,no,-211,yes,no,5,no
52,admin.,single,secondary,no,2332,no,no,2,no
47,admin.,single,secondary,no,1305,no,no,2,no
29,blue-collar,married,primary,no,59,yes,yes,4,no
45,services,married,secondary,no,-158,yes,no,1,no
47,unemployed,married,secondary,no,312,no,no,1,yes
29,management,single,tertiary,yes,-1661,no,yes,6,no
35,blue-collar,married,primary,no,-312,yes,yes,3,no
50,management,married,secondary,no,2910,no,no,1,no
54,admin.,married,unknown,no,1044,yes,no,5,no
40,management,married,unknown,no,6,yes,no,4,no
59,housemaid,married,tertiary,no,0,no,yes,2,no
57,management,married,tertiary,no,1602,no,no,3,no
47,technician,married,secondary,no,356,no,no,5,no
52,management,divorced,tertiary,no,-299,no,no,2,no
57,management,married,tertiary,no,132,yes,no,3,no
45,blue-collar,married,primary,no,114,yes,no,4,no
55,technician,divorced,tertiary,no,2298,yes,no,1,no
41,unemployed,married,primary,no,183,yes,no,1,no
36,technician,single,secondary,no,301,yes,yes,1,no
41,unemployed,single,secondary,no,295,no,no,1,no
43,unemployed,married,tertiary,no,-7,yes,yes,1,no
32,technician,married,secondary,no,-95,yes,no,4,no
32,services,married,primary,no,197,yes,no,6,no
40,management,divorced,tertiary,no,390,no,no,3,no
52,retired,married,tertiary,no,1452,no,yes,3,no
48,blue-collar,divorced,secondary,no,1893,no,no,3,no
30,blue-collar,married,secondary,no,7,yes,no,4,no
32,technician,married,secondary,no,84,no,yes,3,no
56,technician,married,secondary,no,332,no,no,3,no
60,self-employed,married,primary,no,362,no,yes,6,yes
28,housemaid,single,primary,no,0,no,yes,4,no
52,unknown,married,primary,no,247,no,no,6,no
36,admin.,single,secondary,no,686,yes,no,2,no
53,technician,married,secondary,no,2191,no,no,5,no
49,admin.,married,secondary,no,2,no,no,4,no
56,retired,married,primary,no,-464,yes,no,6,no
34,blue-collar,single,primary,no,326,yes,no,2,no
26,self-employed,divorced,secondary,no,165,yes,no,4,no
56,housemaid,married,secondary,no,559,no,no,5,no
31,admin.,married,secondary,no,0,yes,no,5,no
54,housemaid,divorced,tertiary,no,9,no,yes,3,no
49,management,married,secondary,no,633,no,yes,6,no
41,blue-collar,married,secondary,no,-190,no,yes,3,yes
55,technician,married,secondary,no,0,no,no,2,no
30,management,single,tertiary,no,92,no,yes,5,no
41,technician,married,tertiary,no,91,no,yes,3,no
39,entrepreneur,married,tertiary,no,345,yes,yes,3,no
49,blue-collar,married,primary,no,2481,no,yes,5,no
42,blue-collar,married,secondary,no,1386,yes,no,5,no
29,services,married,secondary,no,19,yes,no,6,no
42,management,divorced,tertiary,no,826,no,no,3,no
42,blue-collar,married,primary,no,2273,yes,no,2,no
59,management,married,secondary,no,1558,no,no,3,no
39,blue-collar,married,secondary,no,2457,no,no,3,no
40,housemaid,married,primary,no,224,yes,no,3,no
28,services,married,tertiary,no,599,yes,no,5,no
32,technician,married,tertiary,no,-252,yes,no,4,no
44,housemaid,married,primary,no,64,no,yes,6,no
49,blue-collar,divorced,primary,no,0,yes,no,2,no
33,admin.,married,tertiary,no,235,yes,no,6,no
48,blue-collar,married,primary,no,1850,yes,no,1,no
35,technician,married,secondary,no,840,yes,no,4,no
43,management,married,tertiary,no,1800,no,no,3,no
47,entrepreneur,divorced,secondary,no,2,yes,yes,4,no
44,housemaid,married,primary,no,1109,yes,yes,4,no
44,technician,divorced,secondary,no,2340,no,no,3,no
39,technician,married,secondary,no,738,no,yes,2,no
56,retired,divorced,secondary,no,-82,no,yes,6,no
51,housemaid,married,unknown,no,174,no,no,3,no
37,admin.,married,secondary,no,0,no,no,4,no
43,entrepreneur,single,tertiary,no,744,no,yes,4,no
42,self-employed,married,secondary,no,1508,yes,no,3,no
54,services,married,secondary,no,2681,no,no,3,no
41,blue-collar,married,secondary,no,2044,yes,yes,5,no
54,technician,married,primary,no,3067,yes,no,3,no
47,services,single,secondary,no,591,no,no,1,no
51,blue-collar,married,secondary,no,1151,yes,yes,2,no
53,self-employed,married,secondary,no,534,yes,no,4,no
60,self-employed,single,tertiary,no,179,no,yes,4,no
52,services,divorced,primary,yes,-1,no,yes,6,no
58,retired,divorced,tertiary,no,1321,no,no,6,no
52,services,married,secondary,no,-232,no,yes,4,no
43,unemployed,married,secondary,no,1630,no,no,3,no
56,unknown,married,unknown,no,1032,no,no,4,no
28,services,married,secondary,no,376,no,yes,4,no
32,technician,married,secondary,no,1,no,yes,6,no
56,services,divorced,secondary,no,1007,no,no,6,no
58,unemployed,married,secondary,no,610,yes,no,2,no
58,services,married,secondary,no,10,yes,yes,5,no
56,blue-collar,married,secondary,no,1316,no,no,5,no
50,blue-collar,married,secondary,no,3436,yes,yes,4,no
31,blue-collar,single,unknown,no,-340,yes,no,6,no
52,blue-collar,single,primary,no,1400,no,no,4,no
37,technician,single,secondary,no,103,yes,no,3,no
25,services,single,secondary,no,5,no,yes,6,no
33,services,married,secondary,no,-333,yes,no,5,no
57,retired,married,primary,no,2927,no,yes,5,no
41,blue-collar,married,primary,no,33,yes,yes,5,no
51,retired,married,secondary,no,1017,no,no,6,no
